Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Cancelled Rides by Driver,Incomplete Rides,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating,Datetime,Hour,DayOfWeek,WeekType,Is_Cancelled,Cancellation_Type,Unified_Reason
1/23/2024,13:00:00,CNR0530638,Cancelled by Driver,583367,Bike,Area-45,Area-26,,,0,1,0,,,,,,2024-01-23 13:00:00,13,Tuesday,Weekday,True,Driver,The customer was coughing/sick
1/15/2024,9:00:00,CNR0570120,Cancelled by Customer,691501,Prime Plus,Area-2,Area-44,,,1,0,0,,,,,,2024-01-15 09:00:00,9,Monday,Weekday,True,Customer,Change of plans
1/26/2024,9:00:00,CNR8691082,Cancelled by Customer,735044,eBike,Area-8,Area-35,,,1,0,0,,,,,,2024-01-26 09:00:00,9,Friday,Weekday,True,Customer,Wrong Address
1/7/2024,9:00:00,CNR8905726,Cancelled by Driver,690699,Mini,Area-24,Area-32,,,0,1,0,,,,,,2024-01-07 09:00:00,9,Sunday,Weekend,True,Driver,Customer related issue
1/22/2024,16:00:00,CNR8214787,Cancelled by Driver,175802,eBike,Area-5,Area-48,,,0,1,0,,,,,,2024-01-22 16:00:00,16,Monday,Weekday,True,Driver,More than permitted people in there
1/23/2024,6:00:00,CNR4332646,Cancelled by Driver,578487,Auto,Area-27,Area-19,,,0,1,0,,,,,,2024-01-23 06:00:00,6,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/22/2024,15:00:00,CNR9376599,Cancelled by Customer,226218,Prime SUV,Area-39,Area-19,,,1,0,0,,,,,,2024-01-22 15:00:00,15,Monday,Weekday,True,Customer,Driver asked to cancel
1/7/2024,12:00:00,CNR7148840,Cancelled by Customer,120685,Mini,Area-39,Area-29,,,1,0,0,,,,,,2024-01-07 12:00:00,12,Sunday,Weekend,True,Customer,Wrong Address
1/8/2024,16:00:00,CNR7983716,Cancelled by Driver,413647,Bike,Area-16,Area-22,,,0,1,0,,,,,,2024-01-08 16:00:00,16,Monday,Weekday,True,Driver,Personal & Car related issues
1/30/2024,10:00:00,CNR2492509,Cancelled by Driver,378403,Bike,Area-31,Area-50,,,0,1,0,,,,,,2024-01-30 10:00:00,10,Tuesday,Weekday,True,Driver,More than permitted people in there
1/31/2024,0:00:00,CNR4087745,Incomplete,118885,Auto,Area-38,Area-20,,,0,0,1,,,,,,2024-01-31 00:00:00,0,Wednesday,Weekday,True,Incomplete,Vehicle Breakdown
1/11/2024,21:00:00,CNR8913713,Cancelled by Driver,381042,Bike,Area-26,Area-21,,,0,1,0,,,,,,2024-01-11 21:00:00,21,Thursday,Weekday,True,Driver,The customer was coughing/sick
1/14/2024,13:00:00,CNR2981408,Incomplete,769912,Prime SUV,Area-14,Area-36,,,0,0,1,,,,,,2024-01-14 13:00:00,13,Sunday,Weekend,True,Incomplete,Vehicle Breakdown
1/19/2024,7:00:00,CNR2954194,Cancelled by Driver,510172,Mini,Area-31,Area-33,,,0,1,0,,,,,,2024-01-19 07:00:00,7,Friday,Weekday,True,Driver,Customer related issue
1/1/2024,22:00:00,CNR3350811,Incomplete,521264,Mini,Area-11,Area-44,,,0,0,1,,,,,,2024-01-01 22:00:00,22,Monday,Weekday,True,Incomplete,Other Issue
1/16/2024,22:00:00,CNR9014163,Cancelled by Driver,639873,Auto,Area-13,Area-2,,,0,1,0,,,,,,2024-01-16 22:00:00,22,Tuesday,Weekday,True,Driver,More than permitted people in there
1/16/2024,10:00:00,CNR2738359,Cancelled by Driver,690023,Prime SUV,Area-35,Area-11,,,0,1,0,,,,,,2024-01-16 10:00:00,10,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/4/2024,13:00:00,CNR9343163,Cancelled by Customer,802290,Prime SUV,Area-21,Area-35,,,1,0,0,,,,,,2024-01-04 13:00:00,13,Thursday,Weekday,True,Customer,Change of plans
1/11/2024,13:00:00,CNR9924320,Incomplete,140904,Prime Sedan,Area-15,Area-43,,,0,0,1,,,,,,2024-01-11 13:00:00,13,Thursday,Weekday,True,Incomplete,Customer Demand
1/13/2024,22:00:00,CNR7257085,Cancelled by Driver,194292,Prime Plus,Area-29,Area-34,,,0,1,0,,,,,,2024-01-13 22:00:00,22,Saturday,Weekend,True,Driver,Personal & Car related issues
1/29/2024,13:00:00,CNR0760968,Cancelled by Driver,750609,Mini,Area-14,Area-42,,,0,1,0,,,,,,2024-01-29 13:00:00,13,Monday,Weekday,True,Driver,More than permitted people in there
1/23/2024,0:00:00,CNR5982053,Cancelled by Driver,994666,Prime Plus,Area-23,Area-45,,,0,1,0,,,,,,2024-01-23 00:00:00,0,Tuesday,Weekday,True,Driver,The customer was coughing/sick
1/5/2024,17:00:00,CNR7005117,Cancelled by Driver,900329,eBike,Area-49,Area-6,,,0,1,0,,,,,,2024-01-05 17:00:00,17,Friday,Weekday,True,Driver,More than permitted people in there
1/31/2024,0:00:00,CNR9273762,Incomplete,326623,eBike,Area-14,Area-12,,,0,0,1,,,,,,2024-01-31 00:00:00,0,Wednesday,Weekday,True,Incomplete,Vehicle Breakdown
1/29/2024,12:00:00,CNR6413692,Cancelled by Driver,823126,Prime Sedan,Area-16,Area-18,,,0,1,0,,,,,,2024-01-29 12:00:00,12,Monday,Weekday,True,Driver,Personal & Car related issues
1/19/2024,9:00:00,CNR6773317,Incomplete,339445,Auto,Area-42,Area-44,,,0,0,1,,,,,,2024-01-19 09:00:00,9,Friday,Weekday,True,Incomplete,Customer Demand
1/25/2024,7:00:00,CNR3732683,Incomplete,648867,Auto,Area-40,Area-24,,,0,0,1,,,,,,2024-01-25 07:00:00,7,Thursday,Weekday,True,Incomplete,Customer Demand
1/10/2024,5:00:00,CNR2422883,Cancelled by Driver,411480,eBike,Area-27,Area-7,,,0,1,0,,,,,,2024-01-10 05:00:00,5,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/19/2024,12:00:00,CNR5297580,Cancelled by Driver,596924,Mini,Area-17,Area-21,,,0,1,0,,,,,,2024-01-19 12:00:00,12,Friday,Weekday,True,Driver,The customer was coughing/sick
1/28/2024,8:00:00,CNR6307399,Cancelled by Driver,320459,Prime Sedan,Area-27,Area-49,,,0,1,0,,,,,,2024-01-28 08:00:00,8,Sunday,Weekend,True,Driver,Personal & Car related issues
1/28/2024,9:00:00,CNR9054338,Cancelled by Driver,902766,Prime Sedan,Area-2,Area-38,,,0,1,0,,,,,,2024-01-28 09:00:00,9,Sunday,Weekend,True,Driver,The customer was coughing/sick
1/13/2024,1:00:00,CNR5104003,Cancelled by Driver,767868,Mini,Area-17,Area-6,,,0,1,0,,,,,,2024-01-13 01:00:00,1,Saturday,Weekend,True,Driver,Personal & Car related issues
1/5/2024,9:00:00,CNR1456524,Cancelled by Driver,982541,Auto,Area-20,Area-46,,,0,1,0,,,,,,2024-01-05 09:00:00,9,Friday,Weekday,True,Driver,More than permitted people in there
1/27/2024,23:00:00,CNR4932964,Cancelled by Driver,512999,Prime SUV,Area-6,Area-14,,,0,1,0,,,,,,2024-01-27 23:00:00,23,Saturday,Weekend,True,Driver,Customer related issue
1/30/2024,8:00:00,CNR6474257,Cancelled by Driver,353090,Auto,Area-29,Area-2,,,0,1,0,,,,,,2024-01-30 08:00:00,8,Tuesday,Weekday,True,Driver,The customer was coughing/sick
1/26/2024,13:00:00,CNR8896200,Cancelled by Driver,923078,Auto,Area-17,Area-25,,,0,1,0,,,,,,2024-01-26 13:00:00,13,Friday,Weekday,True,Driver,Personal & Car related issues
1/5/2024,12:00:00,CNR7573787,Incomplete,306677,eBike,Area-8,Area-44,,,0,0,1,,,,,,2024-01-05 12:00:00,12,Friday,Weekday,True,Incomplete,Vehicle Breakdown
1/29/2024,5:00:00,CNR5194446,Cancelled by Driver,452446,Mini,Area-20,Area-47,,,0,1,0,,,,,,2024-01-29 05:00:00,5,Monday,Weekday,True,Driver,Personal & Car related issues
1/8/2024,2:00:00,CNR6563119,Cancelled by Driver,510369,Mini,Area-49,Area-42,,,0,1,0,,,,,,2024-01-08 02:00:00,2,Monday,Weekday,True,Driver,The customer was coughing/sick
1/17/2024,13:00:00,CNR3972465,Incomplete,482342,eBike,Area-3,Area-26,,,0,0,1,,,,,,2024-01-17 13:00:00,13,Wednesday,Weekday,True,Incomplete,Other Issue
1/5/2024,5:00:00,CNR9539230,Cancelled by Driver,341968,Prime SUV,Area-46,Area-32,,,0,1,0,,,,,,2024-01-05 05:00:00,5,Friday,Weekday,True,Driver,The customer was coughing/sick
1/22/2024,18:00:00,CNR3717418,Cancelled by Customer,238955,Prime SUV,Area-26,Area-17,,,1,0,0,,,,,,2024-01-22 18:00:00,18,Monday,Weekday,True,Customer,Driver is not moving towards pickup location
1/22/2024,11:00:00,CNR6744437,Cancelled by Driver,472369,Bike,Area-37,Area-39,,,0,1,0,,,,,,2024-01-22 11:00:00,11,Monday,Weekday,True,Driver,The customer was coughing/sick
1/2/2024,8:00:00,CNR2798656,Cancelled by Driver,483847,eBike,Area-37,Area-43,,,0,1,0,,,,,,2024-01-02 08:00:00,8,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/13/2024,13:00:00,CNR9467767,Incomplete,486729,Mini,Area-9,Area-22,,,0,0,1,,,,,,2024-01-13 13:00:00,13,Saturday,Weekend,True,Incomplete,Vehicle Breakdown
1/8/2024,3:00:00,CNR6561276,Cancelled by Driver,860502,Prime SUV,Area-7,Area-5,,,0,1,0,,,,,,2024-01-08 03:00:00,3,Monday,Weekday,True,Driver,Customer related issue
1/24/2024,21:00:00,CNR2833449,Cancelled by Driver,724498,Mini,Area-21,Area-27,,,0,1,0,,,,,,2024-01-24 21:00:00,21,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/11/2024,12:00:00,CNR0897052,Cancelled by Customer,797297,Prime Plus,Area-49,Area-33,,,1,0,0,,,,,,2024-01-11 12:00:00,12,Thursday,Weekday,True,Customer,AC is not working
1/18/2024,7:00:00,CNR6993899,Cancelled by Customer,904608,Prime SUV,Area-1,Area-45,,,1,0,0,,,,,,2024-01-18 07:00:00,7,Thursday,Weekday,True,Customer,Wrong Address
1/14/2024,1:00:00,CNR0929150,Incomplete,395437,Auto,Area-29,Area-47,,,0,0,1,,,,,,2024-01-14 01:00:00,1,Sunday,Weekend,True,Incomplete,Other Issue
1/26/2024,11:00:00,CNR9959237,Cancelled by Driver,300463,Mini,Area-16,Area-33,,,0,1,0,,,,,,2024-01-26 11:00:00,11,Friday,Weekday,True,Driver,Personal & Car related issues
1/24/2024,10:00:00,CNR5061679,Cancelled by Driver,684015,Prime Sedan,Area-19,Area-29,,,0,1,0,,,,,,2024-01-24 10:00:00,10,Wednesday,Weekday,True,Driver,More than permitted people in there
1/13/2024,1:00:00,CNR9071307,Cancelled by Driver,147367,Bike,Area-10,Area-24,,,0,1,0,,,,,,2024-01-13 01:00:00,1,Saturday,Weekend,True,Driver,Personal & Car related issues
1/14/2024,9:00:00,CNR0970313,Cancelled by Driver,164140,Bike,Area-43,Area-46,,,0,1,0,,,,,,2024-01-14 09:00:00,9,Sunday,Weekend,True,Driver,More than permitted people in there
1/3/2024,10:00:00,CNR2545356,Cancelled by Customer,752467,Prime SUV,Area-1,Area-3,,,1,0,0,,,,,,2024-01-03 10:00:00,10,Wednesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/10/2024,19:00:00,CNR5984867,Cancelled by Customer,327685,eBike,Area-17,Area-46,,,1,0,0,,,,,,2024-01-10 19:00:00,19,Wednesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/25/2024,16:00:00,CNR6081123,Cancelled by Driver,740920,Prime Plus,Area-43,Area-45,,,0,1,0,,,,,,2024-01-25 16:00:00,16,Thursday,Weekday,True,Driver,Personal & Car related issues
1/24/2024,18:00:00,CNR2339561,Cancelled by Customer,850824,Auto,Area-13,Area-22,,,1,0,0,,,,,,2024-01-24 18:00:00,18,Wednesday,Weekday,True,Customer,Driver asked to cancel
1/21/2024,16:00:00,CNR1503257,Cancelled by Driver,908704,Prime Sedan,Area-50,Area-16,,,0,1,0,,,,,,2024-01-21 16:00:00,16,Sunday,Weekend,True,Driver,Personal & Car related issues
1/2/2024,18:00:00,CNR4714946,Cancelled by Driver,356243,eBike,Area-34,Area-3,,,0,1,0,,,,,,2024-01-02 18:00:00,18,Tuesday,Weekday,True,Driver,Customer related issue
1/26/2024,13:00:00,CNR4415376,Incomplete,147417,Prime SUV,Area-10,Area-11,,,0,0,1,,,,,,2024-01-26 13:00:00,13,Friday,Weekday,True,Incomplete,Vehicle Breakdown
1/27/2024,8:00:00,CNR6364511,Cancelled by Customer,334675,Prime Plus,Area-17,Area-3,,,1,0,0,,,,,,2024-01-27 08:00:00,8,Saturday,Weekend,True,Customer,Change of plans
1/24/2024,15:00:00,CNR3233998,Cancelled by Customer,856568,Auto,Area-27,Area-13,,,1,0,0,,,,,,2024-01-24 15:00:00,15,Wednesday,Weekday,True,Customer,Change of plans
1/3/2024,23:00:00,CNR9065704,Cancelled by Driver,877108,Bike,Area-45,Area-19,,,0,1,0,,,,,,2024-01-03 23:00:00,23,Wednesday,Weekday,True,Driver,Personal & Car related issues
1/27/2024,6:00:00,CNR7342355,Cancelled by Driver,462250,Prime Sedan,Area-13,Area-28,,,0,1,0,,,,,,2024-01-27 06:00:00,6,Saturday,Weekend,True,Driver,Customer related issue
1/15/2024,19:00:00,CNR6474076,Cancelled by Driver,482410,Prime SUV,Area-36,Area-25,,,0,1,0,,,,,,2024-01-15 19:00:00,19,Monday,Weekday,True,Driver,Customer related issue
1/5/2024,13:00:00,CNR5279788,Cancelled by Driver,315190,Prime Sedan,Area-25,Area-5,,,0,1,0,,,,,,2024-01-05 13:00:00,13,Friday,Weekday,True,Driver,Personal & Car related issues
1/29/2024,1:00:00,CNR6406138,Cancelled by Driver,965123,Mini,Area-48,Area-25,,,0,1,0,,,,,,2024-01-29 01:00:00,1,Monday,Weekday,True,Driver,Personal & Car related issues
1/3/2024,15:00:00,CNR9510577,Incomplete,834056,Prime Plus,Area-12,Area-7,,,0,0,1,,,,,,2024-01-03 15:00:00,15,Wednesday,Weekday,True,Incomplete,Other Issue
1/20/2024,15:00:00,CNR6755828,Cancelled by Customer,721113,Prime Sedan,Area-1,Area-23,,,1,0,0,,,,,,2024-01-20 15:00:00,15,Saturday,Weekend,True,Customer,Driver is not moving towards pickup location
1/26/2024,8:00:00,CNR6091593,Incomplete,659584,Prime Sedan,Area-25,Area-48,,,0,0,1,,,,,,2024-01-26 08:00:00,8,Friday,Weekday,True,Incomplete,Vehicle Breakdown
1/26/2024,15:00:00,CNR9170066,Cancelled by Driver,478394,Bike,Area-7,Area-46,,,0,1,0,,,,,,2024-01-26 15:00:00,15,Friday,Weekday,True,Driver,The customer was coughing/sick
1/19/2024,22:00:00,CNR4711995,Cancelled by Driver,249902,Prime SUV,Area-46,Area-36,,,0,1,0,,,,,,2024-01-19 22:00:00,22,Friday,Weekday,True,Driver,Customer related issue
1/30/2024,7:00:00,CNR4560161,Cancelled by Driver,238797,Mini,Area-46,Area-10,,,0,1,0,,,,,,2024-01-30 07:00:00,7,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/4/2024,21:00:00,CNR3550459,Cancelled by Driver,681626,Prime Sedan,Area-12,Area-49,,,0,1,0,,,,,,2024-01-04 21:00:00,21,Thursday,Weekday,True,Driver,Personal & Car related issues
1/3/2024,0:00:00,CNR5498759,Incomplete,702010,Auto,Area-44,Area-7,,,0,0,1,,,,,,2024-01-03 00:00:00,0,Wednesday,Weekday,True,Incomplete,Customer Demand
1/23/2024,21:00:00,CNR3746679,Cancelled by Driver,681616,Auto,Area-10,Area-27,,,0,1,0,,,,,,2024-01-23 21:00:00,21,Tuesday,Weekday,True,Driver,More than permitted people in there
1/21/2024,12:00:00,CNR6273234,Incomplete,960964,Bike,Area-32,Area-15,,,0,0,1,,,,,,2024-01-21 12:00:00,12,Sunday,Weekend,True,Incomplete,Other Issue
1/13/2024,13:00:00,CNR0244886,Incomplete,276049,Prime Plus,Area-26,Area-27,,,0,0,1,,,,,,2024-01-13 13:00:00,13,Saturday,Weekend,True,Incomplete,Other Issue
1/15/2024,17:00:00,CNR4729188,Cancelled by Driver,892492,Bike,Area-32,Area-1,,,0,1,0,,,,,,2024-01-15 17:00:00,17,Monday,Weekday,True,Driver,The customer was coughing/sick
1/8/2024,20:00:00,CNR6371887,Cancelled by Driver,946429,Prime Sedan,Area-28,Area-48,,,0,1,0,,,,,,2024-01-08 20:00:00,20,Monday,Weekday,True,Driver,Personal & Car related issues
1/15/2024,18:00:00,CNR2318753,Cancelled by Driver,686029,Prime SUV,Area-49,Area-39,,,0,1,0,,,,,,2024-01-15 18:00:00,18,Monday,Weekday,True,Driver,Customer related issue
1/24/2024,7:00:00,CNR4898984,Cancelled by Customer,202817,Bike,Area-25,Area-7,,,1,0,0,,,,,,2024-01-24 07:00:00,7,Wednesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/11/2024,1:00:00,CNR0027608,Cancelled by Customer,570921,Bike,Area-36,Area-18,,,1,0,0,,,,,,2024-01-11 01:00:00,1,Thursday,Weekday,True,Customer,Wrong Address
1/19/2024,4:00:00,CNR1517977,Cancelled by Driver,510375,Prime SUV,Area-47,Area-6,,,0,1,0,,,,,,2024-01-19 04:00:00,4,Friday,Weekday,True,Driver,The customer was coughing/sick
1/20/2024,13:00:00,CNR2663330,Incomplete,734628,Bike,Area-50,Area-19,,,0,0,1,,,,,,2024-01-20 13:00:00,13,Saturday,Weekend,True,Incomplete,Vehicle Breakdown
1/24/2024,10:00:00,CNR4993101,Incomplete,945389,Auto,Area-4,Area-25,,,0,0,1,,,,,,2024-01-24 10:00:00,10,Wednesday,Weekday,True,Incomplete,Other Issue
1/3/2024,2:00:00,CNR9046273,Incomplete,357461,Mini,Area-3,Area-2,,,0,0,1,,,,,,2024-01-03 02:00:00,2,Wednesday,Weekday,True,Incomplete,Vehicle Breakdown
1/9/2024,23:00:00,CNR6601459,Cancelled by Customer,364424,Prime SUV,Area-34,Area-16,,,1,0,0,,,,,,2024-01-09 23:00:00,23,Tuesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/26/2024,10:00:00,CNR0578257,Incomplete,622512,Prime Plus,Area-29,Area-7,,,0,0,1,,,,,,2024-01-26 10:00:00,10,Friday,Weekday,True,Incomplete,Vehicle Breakdown
1/15/2024,17:00:00,CNR0411299,Cancelled by Driver,175442,Prime Plus,Area-19,Area-11,,,0,1,0,,,,,,2024-01-15 17:00:00,17,Monday,Weekday,True,Driver,More than permitted people in there
1/3/2024,0:00:00,CNR4145425,Cancelled by Driver,706837,Bike,Area-3,Area-14,,,0,1,0,,,,,,2024-01-03 00:00:00,0,Wednesday,Weekday,True,Driver,More than permitted people in there
1/7/2024,9:00:00,CNR3438835,Cancelled by Customer,163995,Bike,Area-48,Area-5,,,1,0,0,,,,,,2024-01-07 09:00:00,9,Sunday,Weekend,True,Customer,Wrong Address
1/6/2024,8:00:00,CNR6634988,Cancelled by Driver,458038,Bike,Area-48,Area-27,,,0,1,0,,,,,,2024-01-06 08:00:00,8,Saturday,Weekend,True,Driver,More than permitted people in there
1/9/2024,19:00:00,CNR0655990,Cancelled by Driver,585119,Prime Plus,Area-42,Area-10,,,0,1,0,,,,,,2024-01-09 19:00:00,19,Tuesday,Weekday,True,Driver,Customer related issue
1/11/2024,17:00:00,CNR2181190,Cancelled by Driver,233882,Mini,Area-33,Area-8,,,0,1,0,,,,,,2024-01-11 17:00:00,17,Thursday,Weekday,True,Driver,Personal & Car related issues
1/2/2024,18:00:00,CNR9609589,Cancelled by Driver,248432,Bike,Area-35,Area-14,,,0,1,0,,,,,,2024-01-02 18:00:00,18,Tuesday,Weekday,True,Driver,Customer related issue
1/25/2024,18:00:00,CNR9533263,Cancelled by Driver,346607,Auto,Area-44,Area-43,,,0,1,0,,,,,,2024-01-25 18:00:00,18,Thursday,Weekday,True,Driver,The customer was coughing/sick
1/24/2024,18:00:00,CNR0154209,Incomplete,964047,Prime Sedan,Area-24,Area-49,,,0,0,1,,,,,,2024-01-24 18:00:00,18,Wednesday,Weekday,True,Incomplete,Vehicle Breakdown
1/14/2024,15:00:00,CNR3109152,Cancelled by Driver,389522,eBike,Area-28,Area-19,,,0,1,0,,,,,,2024-01-14 15:00:00,15,Sunday,Weekend,True,Driver,Customer related issue
1/21/2024,8:00:00,CNR2342240,Incomplete,421664,eBike,Area-37,Area-44,,,0,0,1,,,,,,2024-01-21 08:00:00,8,Sunday,Weekend,True,Incomplete,Vehicle Breakdown
1/28/2024,17:00:00,CNR2879433,Incomplete,933486,Auto,Area-40,Area-26,,,0,0,1,,,,,,2024-01-28 17:00:00,17,Sunday,Weekend,True,Incomplete,Vehicle Breakdown
1/13/2024,1:00:00,CNR3386684,Incomplete,772752,Prime Sedan,Area-21,Area-40,,,0,0,1,,,,,,2024-01-13 01:00:00,1,Saturday,Weekend,True,Incomplete,Other Issue
1/12/2024,1:00:00,CNR3919457,Cancelled by Driver,367032,Auto,Area-14,Area-36,,,0,1,0,,,,,,2024-01-12 01:00:00,1,Friday,Weekday,True,Driver,Customer related issue
1/14/2024,2:00:00,CNR9468612,Incomplete,589122,Prime Plus,Area-46,Area-44,,,0,0,1,,,,,,2024-01-14 02:00:00,2,Sunday,Weekend,True,Incomplete,Customer Demand
1/26/2024,2:00:00,CNR4153174,Cancelled by Driver,242695,Prime Sedan,Area-42,Area-32,,,0,1,0,,,,,,2024-01-26 02:00:00,2,Friday,Weekday,True,Driver,Personal & Car related issues
1/17/2024,9:00:00,CNR6156113,Cancelled by Customer,261397,Prime Plus,Area-3,Area-24,,,1,0,0,,,,,,2024-01-17 09:00:00,9,Wednesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/15/2024,6:00:00,CNR5533198,Cancelled by Driver,492351,eBike,Area-27,Area-27,,,0,1,0,,,,,,2024-01-15 06:00:00,6,Monday,Weekday,True,Driver,Customer related issue
1/8/2024,22:00:00,CNR0092883,Cancelled by Driver,416083,Bike,Area-29,Area-44,,,0,1,0,,,,,,2024-01-08 22:00:00,22,Monday,Weekday,True,Driver,Customer related issue
1/17/2024,11:00:00,CNR1182505,Incomplete,717570,eBike,Area-8,Area-16,,,0,0,1,,,,,,2024-01-17 11:00:00,11,Wednesday,Weekday,True,Incomplete,Customer Demand
1/23/2024,2:00:00,CNR2476690,Incomplete,693491,Prime SUV,Area-16,Area-45,,,0,0,1,,,,,,2024-01-23 02:00:00,2,Tuesday,Weekday,True,Incomplete,Customer Demand
1/13/2024,5:00:00,CNR2872702,Cancelled by Driver,891429,Prime SUV,Area-28,Area-40,,,0,1,0,,,,,,2024-01-13 05:00:00,5,Saturday,Weekend,True,Driver,More than permitted people in there
1/24/2024,18:00:00,CNR1216730,Cancelled by Driver,394435,Prime SUV,Area-25,Area-22,,,0,1,0,,,,,,2024-01-24 18:00:00,18,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/10/2024,14:00:00,CNR3097045,Incomplete,133394,Bike,Area-39,Area-17,,,0,0,1,,,,,,2024-01-10 14:00:00,14,Wednesday,Weekday,True,Incomplete,Other Issue
1/3/2024,8:00:00,CNR8939481,Cancelled by Driver,137849,Prime Sedan,Area-42,Area-35,,,0,1,0,,,,,,2024-01-03 08:00:00,8,Wednesday,Weekday,True,Driver,More than permitted people in there
1/12/2024,4:00:00,CNR9847846,Cancelled by Driver,129056,Prime Sedan,Area-4,Area-23,,,0,1,0,,,,,,2024-01-12 04:00:00,4,Friday,Weekday,True,Driver,The customer was coughing/sick
1/10/2024,3:00:00,CNR8161427,Cancelled by Driver,795561,Prime Sedan,Area-4,Area-3,,,0,1,0,,,,,,2024-01-10 03:00:00,3,Wednesday,Weekday,True,Driver,More than permitted people in there
1/4/2024,18:00:00,CNR5523117,Cancelled by Customer,349479,Prime Sedan,Area-10,Area-39,,,1,0,0,,,,,,2024-01-04 18:00:00,18,Thursday,Weekday,True,Customer,Change of plans
1/22/2024,5:00:00,CNR8941178,Incomplete,640669,Prime Sedan,Area-24,Area-26,,,0,0,1,,,,,,2024-01-22 05:00:00,5,Monday,Weekday,True,Incomplete,Customer Demand
1/7/2024,6:00:00,CNR8881160,Cancelled by Customer,431605,Auto,Area-31,Area-18,,,1,0,0,,,,,,2024-01-07 06:00:00,6,Sunday,Weekend,True,Customer,AC is not working
1/19/2024,17:00:00,CNR0324842,Cancelled by Driver,515236,Prime Sedan,Area-10,Area-5,,,0,1,0,,,,,,2024-01-19 17:00:00,17,Friday,Weekday,True,Driver,Personal & Car related issues
1/23/2024,15:00:00,CNR9539283,Incomplete,668904,Bike,Area-28,Area-43,,,0,0,1,,,,,,2024-01-23 15:00:00,15,Tuesday,Weekday,True,Incomplete,Vehicle Breakdown
1/25/2024,9:00:00,CNR3877779,Cancelled by Driver,749426,Auto,Area-28,Area-15,,,0,1,0,,,,,,2024-01-25 09:00:00,9,Thursday,Weekday,True,Driver,Customer related issue
1/30/2024,6:00:00,CNR0437674,Cancelled by Driver,728652,Prime Plus,Area-9,Area-37,,,0,1,0,,,,,,2024-01-30 06:00:00,6,Tuesday,Weekday,True,Driver,More than permitted people in there
1/16/2024,11:00:00,CNR8737518,Cancelled by Customer,170035,Prime Plus,Area-31,Area-19,,,1,0,0,,,,,,2024-01-16 11:00:00,11,Tuesday,Weekday,True,Customer,Driver asked to cancel
1/11/2024,9:00:00,CNR8546761,Cancelled by Driver,620408,Mini,Area-22,Area-35,,,0,1,0,,,,,,2024-01-11 09:00:00,9,Thursday,Weekday,True,Driver,Personal & Car related issues
1/21/2024,1:00:00,CNR0135960,Cancelled by Driver,875238,eBike,Area-17,Area-15,,,0,1,0,,,,,,2024-01-21 01:00:00,1,Sunday,Weekend,True,Driver,Personal & Car related issues
1/27/2024,10:00:00,CNR1184548,Cancelled by Driver,490841,Prime Sedan,Area-49,Area-18,,,0,1,0,,,,,,2024-01-27 10:00:00,10,Saturday,Weekend,True,Driver,More than permitted people in there
1/26/2024,13:00:00,CNR7410751,Cancelled by Driver,127750,Bike,Area-40,Area-46,,,0,1,0,,,,,,2024-01-26 13:00:00,13,Friday,Weekday,True,Driver,Personal & Car related issues
